@relation 'MOA: -C 7'

@attribute a_7 numeric
@attribute a_8 numeric
@attribute a_9 numeric
@attribute class0- {0,1}
@attribute class1- {0,1}
@attribute class2- {0,1}
@attribute class3- {0,1}
@attribute class4- {0,1}
@attribute class5- {0,1}
@attribute class6- {0,1}

@data
0.667823,0.774221,0.580289,0,1,1,0,0,0,0
0.506073,0.763419,0.68976,0,1,1,0,0,0,0
0.497306,0.442766,0.407337,0,0,0,0,1,0,0
0.339457,0.689996,0.745777,0,0,0,1,0,0,0
0.552852,0.392589,0.241826,1,0,0,0,1,0,0
0.258807,0.739358,0.718255,0,0,0,1,0,0,0
0.318044,0.69138,0.748432,0,0,0,1,0,0,0
0.596171,0.272414,0.284258,1,0,0,0,0,0,0
0.506777,0.223595,0.247628,1,0,0,0,0,0,0
0.75851,0.699619,0.485026,0,0,1,0,0,0,0
0.638093,0.525989,0.294284,0,0,0,0,1,0,0
0.544848,0.75872,0.629597,0,1,1,0,0,0,0
0.644922,0.785005,0.588217,0,1,1,0,0,0,0
0.298766,0.75781,0.880525,0,0,0,1,0,0,0
0.426126,0.431702,0.230969,0,0,0,0,1,0,0
0.626163,0.714954,0.669148,0,1,1,0,0,0,0
0.616515,0.78343,0.624803,0,1,1,0,0,0,0
0.435129,0.546368,0.284041,0,0,0,0,1,0,0
0.464768,0.783996,0.608936,0,1,1,0,0,0,0
0.789783,0.273077,0.281943,1,0,0,0,0,0,0
0.619193,0.853272,0.589787,0,1,1,0,0,0,0
0.514296,0.798221,0.59918,0,1,1,0,0,0,0
0.575805,0.544265,0.298112,0,0,0,0,1,0,0
0.602102,0.762093,0.70361,0,1,1,0,0,0,0
0.479558,0.497903,0.438395,0,0,0,0,1,0,0
0.66937,0.741021,0.686172,0,1,1,0,0,0,0
0.583385,0.878044,0.540314,0,1,1,0,0,0,0
0.460368,0.64894,0.729074,0,1,0,1,0,0,0
0.392036,0.777529,0.82917,0,0,0,1,0,0,0
0.426616,0.659521,0.746499,0,0,0,1,0,0,0
0.655341,0.785569,0.676798,0,1,1,0,0,0,0
0.612697,0.746281,0.676471,0,1,1,0,0,0,0
0.639132,0.780285,0.775406,0,1,1,0,0,0,0
0.43229,0.531746,0.314269,0,0,0,0,1,0,0
0.326248,0.724149,0.728216,0,0,0,1,0,0,0
0.430595,0.57289,0.760845,0,0,0,1,0,0,0
0.617576,0.231373,0.278904,1,0,0,0,0,0,0
0.677008,0.220961,0.258198,1,0,0,0,0,0,0
0.651907,0.781999,0.595605,0,1,1,0,0,0,0
0.6028,0.729969,0.70503,0,1,1,0,0,0,0
0.516576,0.798937,0.51601,0,1,1,0,0,0,0
0.405155,0.652285,0.75135,0,0,0,1,0,0,0
0.346252,0.507657,0.80547,0,0,0,1,0,0,0
0.524177,0.592016,0.326745,0,0,0,0,1,0,0
0.296881,0.533059,0.781895,0,0,0,1,0,0,0
0.203419,0.721138,0.722991,0,0,0,1,0,0,0
0.356008,0.575321,0.151312,0,0,0,0,1,0,0
0.138731,0.676815,0.72711,0,0,0,1,0,0,0
0.240892,0.673131,0.737051,0,0,0,1,0,0,0
0.639825,0.797541,0.601984,0,1,1,0,0,0,0
0.286726,0.60317,0.826793,0,0,0,1,0,0,0
0.432611,0.535314,0.286531,0,0,0,0,1,0,0
0.655823,0.775234,0.724856,0,1,1,0,0,0,0
0.279324,0.725414,0.691261,0,0,0,1,0,0,0
0.522586,0.616254,0.69413,0,1,0,0,0,0,0
0.532558,0.512573,0.230484,0,0,0,0,1,0,0
0.346786,0.78983,0.75911,0,0,0,1,0,0,0
0.662184,0.232783,0.25977,1,0,0,0,0,0,0
0.739217,0.28311,0.337869,1,0,0,0,0,0,0
0.654649,0.188793,0.204836,1,0,0,0,0,0,0
0.357141,0.71691,0.742544,0,0,0,1,0,0,0
0.304807,0.606348,0.8045,0,0,0,1,0,0,0
0.694507,0.864041,0.495263,0,0,1,0,0,0,0
0.697441,0.819076,0.438367,0,0,1,0,0,0,0
0.473222,0.714733,0.290481,0,0,0,0,1,0,0
0.486718,0.545098,0.328757,0,0,0,0,1,0,0
0.754093,0.921144,0.622922,0,0,1,0,0,0,0
0.65928,0.264259,0.24019,1,0,0,0,0,0,0
0.680947,0.252992,0.288259,1,0,0,0,0,0,0
0.645218,0.794185,0.586908,0,1,1,0,0,0,0
0.580525,0.769469,0.469841,0,0,1,0,0,0,0
0.251327,0.753264,0.77882,0,0,0,1,0,0,0
0.636816,0.768426,0.628121,0,1,1,0,0,0,0
0.406066,0.509218,0.313947,0,0,0,0,1,0,0
0.485142,0.226563,0.313029,1,0,0,0,0,0,0
0.462332,0.559581,0.3006,0,0,0,0,1,0,0
0.667698,0.97041,0.511223,0,0,1,0,0,0,0
0.487251,0.709032,0.595768,0,1,1,0,0,0,0
0.700121,0.248023,0.263172,1,0,0,0,0,0,0
0.38342,0.552004,0.125696,0,0,0,0,1,0,0
0.654798,0.791491,0.601047,0,1,1,0,0,0,0
0.72482,0.683136,0.634945,0,1,1,0,0,0,0
0.402562,0.593849,0.796585,0,0,0,1,0,0,0
0.719692,0.696641,0.686872,0,1,1,0,0,0,0
0.567567,0.751258,0.689296,0,1,1,0,0,0,0
0.718243,0.174926,0.199548,1,0,0,0,0,0,0
0.640955,0.720133,0.779876,0,1,1,0,0,0,0
0.486521,0.598758,0.260003,0,0,0,0,1,0,0
0.267554,0.692545,0.787763,0,0,0,1,0,0,0
0.473892,0.360137,0.295314,0,0,0,0,1,0,0
0.668073,0.743374,0.677233,0,1,1,0,0,0,0
0.273584,0.759656,0.752648,0,0,0,1,0,0,0
0.650714,0.79475,0.568308,0,1,1,0,0,0,0
0.616438,0.747412,0.693103,0,1,1,0,0,0,0
0.61617,0.826324,0.642444,0,1,1,0,0,0,0
0.625068,0.784213,0.590319,0,1,1,0,0,0,0
0.706749,0.746562,0.611669,0,1,1,0,0,0,0
0.336673,0.672742,0.718868,0,0,0,1,0,0,0
0.652983,0.782929,0.593647,0,1,1,0,0,0,0
0.459537,0.378172,0.263819,0,0,0,0,1,0,0
0.659472,0.769076,0.61991,0,1,1,0,0,0,0
0.529598,0.627006,0.371572,0,0,0,0,1,0,0
0.539735,0.707908,0.571127,0,1,1,0,0,0,0
0.213502,0.641779,0.710084,0,0,0,1,0,0,0
0.647628,0.230199,0.263752,1,0,0,0,0,0,0
0.749787,0.680903,0.460587,0,0,1,0,0,0,0
0.414243,0.689967,0.663841,0,1,0,1,0,0,0
0.591492,0.748647,0.637436,0,1,1,0,0,0,0
0.779993,0.755653,0.623884,0,1,1,0,0,0,0
0.588115,0.726052,0.650912,0,1,1,0,0,0,0
0.776768,0.792607,0.595602,0,0,1,0,0,0,0
0.438551,0.757906,0.715557,0,1,0,1,0,0,0
0.646613,0.225984,0.257315,1,0,0,0,0,0,0
0.5943,0.294038,0.279288,1,0,0,0,0,0,0
0.655546,0.239424,0.257127,1,0,0,0,0,0,0
0.321621,0.643182,0.740382,0,0,0,1,0,0,0
0.387058,0.673728,0.723025,0,0,0,1,0,0,0
0.64181,0.821703,0.755793,0,1,1,0,0,0,0
0.69912,0.302473,0.412665,1,0,0,0,0,0,0
0.496925,0.545739,0.284531,0,0,0,0,1,0,0
0.313491,0.676796,0.746223,0,0,0,1,0,0,0
0.540013,0.794864,0.663646,0,1,1,0,0,0,0
0.583758,0.762644,0.574799,0,1,1,0,0,0,0
0.372769,0.676784,0.785013,0,0,0,1,0,0,0
0.64442,0.781727,0.591247,0,1,1,0,0,0,0
0.600418,0.592362,0.648798,0,1,0,0,0,0,0
0.645832,0.727611,0.670548,0,1,1,0,0,0,0
0.312412,0.681852,0.723075,0,0,0,1,0,0,0
0.632535,0.578943,0.24494,0,0,0,0,1,0,0
0.622817,0.793043,0.598456,0,1,1,0,0,0,0
0.460917,0.545241,0.227551,0,0,0,0,1,0,0
0.663158,0.259581,0.259811,1,0,0,0,0,0,0
0.255164,0.676382,0.747181,0,0,0,1,0,0,0
0.618136,0.238281,0.279921,1,0,0,0,0,0,0
0.718445,0.958348,0.611075,0,0,1,0,0,0,0
0.644019,0.230429,0.278467,1,0,0,0,0,0,0
0.592249,0.805016,0.565656,0,1,1,0,0,0,0
0.404828,0.447623,0.346816,0,0,0,0,1,0,0
0.475509,0.505093,0.27654,0,0,0,0,1,0,0
0.511366,0.526293,0.301213,0,0,0,0,1,0,0
0.643985,0.214888,0.251868,1,0,0,0,0,0,0
0.617636,0.549065,0.240702,0,0,0,0,1,0,0
0.50412,0.594443,0.338746,0,0,0,0,1,0,0
0.635068,0.549478,0.402589,0,0,0,0,1,0,0
0.259688,0.673259,0.736849,0,0,0,1,0,0,0
0.708084,0.186041,0.206815,1,0,0,0,0,0,0
0.659844,0.228397,0.26166,1,0,0,0,0,0,0
0.272831,0.678384,0.740213,0,0,0,1,0,0,0
0.531727,0.536661,0.288061,0,0,0,0,1,0,0
0.265065,0.693899,0.806292,0,0,0,1,0,0,0
0.715846,0.693505,0.436858,0,0,1,0,0,0,0
0.416629,0.508452,0.23517,0,0,0,0,1,0,0
0.598845,0.768309,0.69684,0,1,1,0,0,0,0
0.578948,0.406526,0.358743,0,0,0,0,1,0,0
0.634942,0.216787,0.230246,1,0,0,0,0,0,0
0.409147,0.445797,0.294942,0,0,0,0,1,0,0
0.706754,0.230262,0.268643,1,0,0,0,0,0,0
0.737222,0.78179,0.543366,0,0,1,0,0,0,0
0.321838,0.676486,0.744341,0,0,0,1,0,0,0
0.427292,0.713644,0.617883,0,1,0,1,0,0,0
0.428211,0.443275,0.143712,0,0,0,0,1,0,0
0.487916,0.505854,0.286839,0,0,0,0,1,0,0
0.683299,0.193703,0.299921,1,0,0,0,0,0,0
0.659045,0.226862,0.265213,1,0,0,0,0,0,0
0.155017,0.687027,0.799972,0,0,0,1,0,0,0
0.670143,0.842438,0.550447,0,1,1,0,0,0,0
0.673476,0.295665,0.373569,1,0,0,0,0,0,0
0.462362,0.75258,0.78057,0,1,0,1,0,0,0
0.513093,0.347827,0.180618,1,0,0,0,0,0,0
0.650275,0.235258,0.293576,1,0,0,0,0,0,0
0.555852,0.864899,0.749277,0,1,1,0,0,0,0
0.651049,0.790075,0.594627,0,1,1,0,0,0,0
0.718894,0.186735,0.284619,1,0,0,0,0,0,0
0.449775,0.576456,0.267261,0,0,0,0,1,0,0
0.663302,0.23662,0.257436,1,0,0,0,0,0,0
0.67093,0.232169,0.272284,1,0,0,0,0,0,0
0.535754,0.746497,0.723713,0,1,1,0,0,0,0
0.669541,0.80993,0.693667,0,1,1,0,0,0,0
0.514928,0.808992,0.610192,0,1,1,0,0,0,0
0.442299,0.547583,0.198003,0,0,0,0,1,0,0
0.190233,0.637144,0.701119,0,0,0,1,0,0,0
0.586843,0.765706,0.602166,0,1,1,0,0,0,0
0.575557,0.288949,0.359225,1,0,0,0,0,0,0
0.481278,0.541679,0.277997,0,0,0,0,1,0,0
0.568978,0.744792,0.76499,0,1,1,0,0,0,0
0.655166,0.249184,0.287916,1,0,0,0,0,0,0
0.199588,0.65576,0.757404,0,0,0,1,0,0,0
0.336505,0.679804,0.743714,0,0,0,1,0,0,0
0.435297,0.44967,0.290319,0,0,0,0,1,0,0
0.304828,0.679025,0.747679,0,0,0,1,0,0,0
0.644972,0.706453,0.72161,0,1,1,0,0,0,0
0.725633,0.667441,0.542743,0,0,1,0,0,0,0
0.541973,0.66333,0.612178,0,1,1,0,0,0,0
0.348273,0.737299,0.672518,0,0,0,1,0,0,0
0.389207,0.531482,0.847869,0,0,0,1,0,0,0
0.268411,0.690761,0.775025,0,0,0,1,0,0,0
0.734245,0.177591,0.255633,1,0,0,0,0,0,0
0.326524,0.682324,0.815221,0,0,0,1,0,0,0
0.459278,0.2421,0.269127,1,0,0,0,0,0,0
0.372459,0.654528,0.799442,0,0,0,1,0,0,0
0.621833,0.255974,0.247433,1,0,0,0,0,0,0
0.707041,0.751939,0.643868,0,1,1,0,0,0,0
0.685405,0.261651,0.285633,1,0,0,0,0,0,0
0.369712,0.569392,0.25078,0,0,0,0,1,0,0
0.643457,0.2354,0.257961,1,0,0,0,0,0,0
0.647881,0.752089,0.689577,0,1,1,0,0,0,0
0.433985,0.551154,0.20167,0,0,0,0,1,0,0
0.629691,0.801063,0.589839,0,1,1,0,0,0,0
0.649482,0.306113,0.263476,1,0,0,0,0,0,0
0.585275,0.552391,0.275479,0,0,0,0,1,0,0
0.32903,0.648031,0.886064,0,0,0,1,0,0,0
0.638636,0.789456,0.62921,0,1,1,0,0,0,0
0.518257,0.931281,0.677588,0,1,0,0,0,0,0
0.830305,0.207129,0.333537,1,0,0,0,0,0,0
0.364368,0.686054,0.750244,0,0,0,1,0,0,0
0.710664,0.778029,0.709931,0,1,1,0,0,0,0
0.587798,0.555838,0.410889,0,0,0,0,1,0,0
0.601836,0.744693,0.690436,0,1,1,0,0,0,0
0.610413,0.518365,0.261239,0,0,0,0,1,0,0
0.733636,0.156131,0.302655,1,0,0,0,0,0,0
0.413608,0.576903,0.454422,0,0,0,0,1,0,0
0.67801,0.873326,0.598208,0,1,1,0,0,0,0
0.499559,0.734309,0.683731,0,1,1,1,0,0,0
0.472917,0.758023,0.759544,0,1,0,1,0,0,0
0.248851,0.675948,0.743938,0,0,0,1,0,0,0
0.595363,0.800185,0.732647,0,1,1,0,0,0,0
0.665219,0.226191,0.34396,1,0,0,0,0,0,0
0.670424,0.782698,0.60119,0,1,1,0,0,0,0
0.570239,0.792374,0.576331,0,1,1,0,0,0,0
0.317971,0.675472,0.744017,0,0,0,1,0,0,0
0.459932,0.18144,0.247984,1,0,0,0,0,0,0
0.3556,0.757799,0.770512,0,0,0,1,0,0,0
0.624604,0.807485,0.65395,0,1,1,0,0,0,0
0.243049,0.600245,0.812126,0,0,0,1,0,0,0
0.642173,0.837513,0.56987,0,1,1,0,0,0,0
0.578779,0.780815,0.704962,0,1,1,0,0,0,0
0.445541,0.778766,0.78206,0,1,0,1,0,0,0
0.154368,0.648587,0.642895,0,0,0,1,0,0,0
0.655429,0.787962,0.590602,0,1,1,0,0,0,0
0.316388,0.699203,0.758277,0,0,0,1,0,0,0
0.446627,0.564964,0.295124,0,0,0,0,1,0,0
0.552921,0.747318,0.690115,0,1,1,0,0,0,0
0.609237,0.274488,0.233705,1,0,0,0,0,0,0
0.501209,0.192176,0.348788,1,0,0,0,0,0,0
0.512119,0.6229,0.743644,0,1,0,0,0,0,0
0.368324,0.679789,0.312085,0,0,0,0,1,0,0
0.232766,0.626318,0.846389,0,0,0,1,0,0,0
0.593389,0.754426,0.690284,0,1,1,0,0,0,0
0.484022,0.469531,0.26814,0,0,0,0,1,0,0
0.533,0.785401,0.590105,0,1,1,0,0,0,0
0.57048,0.553388,0.255284,0,0,0,0,1,0,0
0.477671,0.57298,0.306463,0,0,0,0,1,0,0
0.176998,0.654193,0.708093,0,0,0,1,0,0,0
0.638023,0.834221,0.476279,0,0,1,0,0,0,0
0.46329,0.532564,0.28453,0,0,0,0,1,0,0
0.567827,0.220298,0.251307,1,0,0,0,0,0,0
0.601727,0.708915,0.532441,0,1,1,0,0,0,0
0.320733,0.759746,0.682554,0,0,0,1,0,0,0
0.689469,0.840859,0.465953,0,0,1,0,0,0,0
0.707919,0.155318,0.322397,1,0,0,0,0,0,0
0.451327,0.610698,0.302763,0,0,0,0,1,0,0
0.682745,0.772823,0.569844,0,1,1,0,0,0,0
0.640825,0.924688,0.646058,0,1,1,0,0,0,0
0.549565,0.783616,0.572129,0,1,1,0,0,0,0
0.228653,0.802202,0.702219,0,0,0,1,0,0,0
0.508842,0.708292,0.726585,0,1,0,1,0,0,0
0.525599,0.248003,0.252127,1,0,0,0,0,0,0
0.646473,0.23819,0.266904,1,0,0,0,0,0,0
0.627645,0.81173,0.433489,0,0,1,0,0,0,0
0.281016,0.675001,0.743694,0,0,0,1,0,0,0
0.681555,0.805439,0.608577,0,1,1,0,0,0,0
0.474938,0.66201,0.854296,0,0,0,1,0,0,0
0.588039,0.742844,0.673262,0,1,1,0,0,0,0
0.744002,0.812015,0.612231,0,1,1,0,0,0,0
0.652492,0.810219,0.606299,0,1,1,0,0,0,0
0.794618,0.238117,0.28139,1,0,0,0,0,0,0
0.59901,0.870943,0.625531,0,1,1,0,0,0,0
0.284317,0.671774,0.740065,0,0,0,1,0,0,0
0.632451,0.769214,0.624521,0,1,1,0,0,0,0
0.670008,0.79321,0.594945,0,1,1,0,0,0,0
0.575427,0.550619,0.286394,0,0,0,0,1,0,0
0.319974,0.675951,0.744001,0,0,0,1,0,0,0
0.499325,0.535509,0.287269,0,0,0,0,1,0,0
0.665639,0.659641,0.534577,0,1,1,0,0,0,0
0.777401,0.826657,0.5973,0,0,1,0,0,0,0
0.64245,0.761478,0.67001,0,1,1,0,0,0,0
0.743505,0.25428,0.178583,1,0,0,0,0,0,0
0.514102,0.599339,0.299952,0,0,0,0,1,0,0
0.475741,0.567224,0.2709,0,0,0,0,1,0,0
0.712928,0.802213,0.484822,0,0,1,0,0,0,0
0.326341,0.674038,0.747563,0,0,0,1,0,0,0
0.491941,0.57667,0.343021,0,0,0,0,1,0,0
0.402179,0.485549,0.307158,0,0,0,0,1,0,0
0.212692,0.655491,0.85318,0,0,0,1,0,0,0
0.609854,0.578197,0.439631,0,0,0,0,1,0,0
0.171184,0.657576,0.760145,0,0,0,1,0,0,0
0.619262,0.804566,0.671717,0,1,1,0,0,0,0
0.335614,0.763773,0.718936,0,0,0,1,0,0,0
0.146497,0.671399,0.824683,0,0,0,1,0,0,0
0.645531,0.226056,0.265442,1,0,0,0,0,0,0
0.530232,0.246603,0.191309,1,0,0,0,0,0,0
0.624446,0.940612,0.594453,0,0,1,0,0,0,0
0.6696,0.254916,0.375295,1,0,0,0,0,0,0
0.619576,0.750364,0.70445,0,1,1,0,0,0,0
0.405483,0.443623,0.39492,0,0,0,0,1,0,0
0.783145,0.810917,0.544844,0,0,1,0,0,0,0
0.33134,0.67624,0.751416,0,0,0,1,0,0,0
0.609029,0.753318,0.686551,0,1,1,0,0,0,0
0.782005,0.887144,0.537776,0,0,1,0,0,0,0
0.675042,0.803196,0.629523,0,1,1,0,0,0,0
0.752552,0.215372,0.223152,1,0,0,0,0,0,0
0.384026,0.560033,0.304193,0,0,0,0,1,0,0
0.621894,0.742439,0.699701,0,1,1,0,0,0,0
0.501831,0.694239,0.6558,0,1,1,0,0,0,0
0.454082,0.716908,0.719955,0,1,0,1,0,0,0
0.34664,0.72748,0.741451,0,0,0,1,0,0,0
0.788312,0.740871,0.666998,0,1,1,0,0,0,0
0.683364,0.986408,0.57421,0,0,1,0,0,0,0
0.481048,0.793278,0.693621,0,1,1,0,0,0,0
0.453539,0.642405,0.722127,0,1,0,1,0,0,0
0.343289,0.722494,0.804281,0,0,0,1,0,0,0
0.608154,0.251429,0.302749,1,0,0,0,0,0,0
0.643871,0.228477,0.265823,1,0,0,0,0,0,0
0.441096,0.753808,0.690643,0,1,0,1,0,0,0
0.576271,0.508384,0.34749,0,0,0,0,1,0,0
0.566196,0.737893,0.674202,0,1,1,0,0,0,0
0.526701,0.64193,0.714702,0,1,0,0,0,0,0
0.270329,0.674528,0.741664,0,0,0,1,0,0,0
0.356223,0.489266,0.379102,0,0,0,0,1,0,0
0.672237,0.226612,0.265849,1,0,0,0,0,0,0
0.740656,0.730148,0.678192,0,1,1,0,0,0,0
0.235049,0.614859,0.676175,0,0,0,1,0,0,0
0.658779,0.774549,0.60857,0,1,1,0,0,0,0
0.642931,0.788071,0.598329,0,1,1,0,0,0,0
0.618526,0.6056,0.402946,0,0,0,0,1,0,0
0.580173,0.818397,0.631718,0,1,1,0,0,0,0
0.451841,0.533562,0.292211,0,0,0,0,1,0,0
0.48214,0.541462,0.29152,0,0,0,0,1,0,0
0.676357,0.340024,0.296947,1,0,0,0,0,0,0
0.377912,0.602751,0.801122,0,0,0,1,0,0,0
0.514302,0.786823,0.598825,0,1,1,0,0,0,0
0.721938,0.839874,0.429321,0,0,1,0,0,0,0
0.63958,0.181551,0.214306,1,0,0,0,0,0,0
0.643548,0.244899,0.288959,1,0,0,0,0,0,0
0.379916,0.663001,0.889719,0,0,0,1,0,0,0
0.710945,0.619153,0.534306,0,0,1,0,0,0,0
0.489428,0.737508,0.825748,0,1,0,1,0,0,0
0.37053,0.680754,0.672375,0,0,0,1,0,0,0
0.412089,0.578174,0.265935,0,0,0,0,1,0,0
0.170417,0.667113,0.76952,0,0,0,1,0,0,0
0.55383,0.800975,0.56678,0,1,1,0,0,0,0
0.267407,0.579388,0.757367,0,0,0,1,0,0,0
0.422814,0.755764,0.837669,0,0,0,1,0,0,0
0.417976,0.629249,0.360866,0,0,0,0,1,0,0
0.604729,0.275737,0.274579,1,0,0,0,0,0,0
0.663203,0.236555,0.29024,1,0,0,0,0,0,0
0.64831,0.225175,0.256874,1,0,0,0,0,0,0
0.499813,0.538132,0.287336,0,0,0,0,1,0,0
0.582177,0.241151,0.257735,1,0,0,0,0,0,0
0.242676,0.675857,0.742109,0,0,0,1,0,0,0
0.564568,0.72992,0.723852,0,1,1,0,0,0,0
0.70568,0.681948,0.629163,0,1,1,0,0,0,0
0.648929,0.790667,0.592531,0,1,1,0,0,0,0
0.400463,0.609021,0.66719,0,0,0,1,0,0,0
0.66595,0.791164,0.592911,0,1,1,0,0,0,0
0.657518,0.726746,0.549842,0,1,1,0,0,0,0
0.594957,0.842702,0.625673,0,1,1,0,0,0,0
0.637115,0.663494,0.599642,0,1,1,0,0,0,0
0.515666,0.798252,0.534713,0,1,1,0,0,0,0
0.376865,0.725109,0.682103,0,0,0,1,0,0,0
0.622732,0.575402,0.292878,0,0,0,0,1,0,0
0.207453,0.669841,0.753097,0,0,0,1,0,0,0
0.465781,0.560371,0.304593,0,0,0,0,1,0,0
0.283966,0.673352,0.747829,0,0,0,1,0,0,0
0.154662,0.619117,0.732938,0,0,0,1,0,0,0
0.384326,0.540515,0.302505,0,0,0,0,1,0,0
0.741682,0.858691,0.714325,0,1,1,0,0,0,0
0.427277,0.676834,0.776993,0,0,0,1,0,0,0
0.47888,0.546904,0.259756,0,0,0,0,1,0,0
0.623154,0.768308,0.714189,0,1,1,0,0,0,0
0.588051,0.747478,0.691575,0,1,1,0,0,0,0
0.382621,0.537333,0.263896,0,0,0,0,1,0,0
0.604354,0.58151,0.299614,0,0,0,0,1,0,0
0.360525,0.481568,0.375557,0,0,0,0,1,0,0
0.645411,0.794028,0.595579,0,1,1,0,0,0,0
0.580889,0.826367,0.641062,0,1,1,0,0,0,0
0.522257,0.209747,0.253072,1,0,0,0,0,0,0
0.656997,0.228895,0.266112,1,0,0,0,0,0,0
0.75528,0.153724,0.283787,1,0,0,0,0,0,0
0.707932,0.789163,0.614867,0,1,1,0,0,0,0
0.45286,0.783892,0.593614,0,1,1,0,0,0,0
0.653196,0.810406,0.747535,0,1,1,0,0,0,0
0.718422,0.344354,0.290071,1,0,0,0,0,0,0
0.5153,0.683271,0.817203,0,1,0,0,0,0,0
0.494547,0.537512,0.286854,0,0,0,0,1,0,0
0.488363,0.538751,0.287752,0,0,0,0,1,0,0
0.397736,0.706123,0.562191,0,0,0,1,0,0,0
0.385319,0.843865,0.71494,0,0,0,1,0,0,0
0.650908,0.248006,0.207129,1,0,0,0,0,0,0
0.581043,0.732995,0.610834,0,1,1,0,0,0,0
0.322694,0.626166,0.327079,0,0,0,0,1,0,0
0.69609,0.766418,0.597547,0,1,1,0,0,0,0
0.374704,0.682139,0.676111,0,0,0,1,0,0,0
0.836379,0.271043,0.253425,1,0,0,0,0,0,0
0.134567,0.710111,0.792717,0,0,0,1,0,0,0
0.645839,0.229553,0.268016,1,0,0,0,0,0,0
0.736836,0.758652,0.689907,0,1,1,0,0,0,0
0.738437,0.85767,0.689235,0,1,1,0,0,0,0
0.639438,0.226104,0.26464,1,0,0,0,0,0,0
0.507712,0.749112,0.68359,0,1,1,0,0,0,0
0.755432,0.223618,0.329154,1,0,0,0,0,0,0
0.651119,0.802742,0.712833,0,1,1,0,0,0,0
0.291282,0.623506,0.728895,0,0,0,1,0,0,0
0.649376,0.230035,0.243531,1,0,0,0,0,0,0
0.517736,0.474777,0.289568,0,0,0,0,1,0,0
0.447174,0.596649,0.268892,0,0,0,0,1,0,0
0.748125,0.742782,0.557489,0,1,1,0,0,0,0
0.690499,0.667508,0.659538,0,1,1,0,0,0,0
0.663001,0.805683,0.57141,0,1,1,0,0,0,0
0.327059,0.705113,0.690406,0,0,0,1,0,0,0
0.485049,0.623462,0.260071,0,0,0,0,1,0,0
0.562313,0.741371,0.692787,0,1,1,0,0,0,0
0.139547,0.68389,0.684524,0,0,0,1,0,0,0
0.492328,0.711148,0.566497,0,1,1,0,0,0,0
0.38583,0.70661,0.782412,0,0,0,1,0,0,0
0.510171,0.520187,0.253798,0,0,0,0,1,0,0
0.75562,0.275189,0.191698,1,0,0,0,0,0,0
0.426457,0.6065,0.158099,0,0,0,0,1,0,0
0.60173,0.445927,0.154686,0,0,0,0,1,0,0
0.381875,0.542185,0.284039,0,0,0,0,1,0,0
0.5746,0.362798,0.215747,1,0,0,0,0,0,0
0.661714,0.615409,0.680688,0,1,1,0,0,0,0
0.593412,0.568159,0.322337,0,0,0,0,1,0,0
0.667094,0.658397,0.686355,0,1,1,0,0,0,0
0.732538,0.641254,0.623002,0,1,1,0,0,0,0
0.684048,0.627157,0.680121,0,1,1,0,0,0,0
0.84027,0.797893,0.572153,0,0,1,0,0,0,0
0.788585,0.808059,0.706108,0,1,1,0,0,0,0
0.614836,0.229116,0.223983,1,0,0,0,0,0,0
0.411793,0.488409,0.291644,0,0,0,0,1,0,0
0.309759,0.677013,0.743466,0,0,0,1,0,0,0
0.335498,0.715064,0.744538,0,0,0,1,0,0,0
0.415184,0.551775,0.227765,0,0,0,0,1,0,0
0.71883,0.790774,0.592515,0,1,1,0,0,0,0
0.344225,0.650268,0.768464,0,0,0,1,0,0,0
0.616993,0.680488,0.665001,0,1,1,0,0,0,0
0.570722,0.426936,0.268896,0,0,0,0,1,0,0
0.610334,0.294501,0.327614,1,0,0,0,0,0,0
0.642633,0.198086,0.240079,1,0,0,0,0,0,0
0.640374,0.790252,0.586639,0,1,1,0,0,0,0
0.455701,0.800934,0.651073,0,1,0,0,0,0,0
0.75795,0.735071,0.75168,0,1,0,0,0,0,0
0.75541,0.256288,0.274926,1,0,0,0,0,0,0
0.315679,0.674033,0.742648,0,0,0,1,0,0,0
0.601838,0.749895,0.688479,0,1,1,0,0,0,0
0.768318,0.218131,0.267286,1,0,0,0,0,0,0
0.623982,0.225104,0.257635,1,0,0,0,0,0,0
0.526673,0.327034,0.165391,1,0,0,0,0,0,0
0.463031,0.539217,0.287503,0,0,0,0,1,0,0
0.704356,0.844726,0.67389,0,1,1,0,0,0,0
0.375563,0.708877,0.757381,0,0,0,1,0,0,0
0.70074,0.22721,0.277305,1,0,0,0,0,0,0
0.653011,0.795385,0.585667,0,1,1,0,0,0,0
0.634699,0.238355,0.2612,1,0,0,0,0,0,0
0.662038,0.35439,0.198185,1,0,0,0,0,0,0
0.264412,0.751889,0.78306,0,0,0,1,0,0,0
0.475519,0.697818,0.792788,0,1,0,1,0,0,0
0.402885,0.544315,0.271516,0,0,0,0,1,0,0
0.366382,0.428141,0.258534,0,0,0,0,1,0,0
0.569065,0.821555,0.716034,0,1,1,0,0,0,0
0.743197,0.800932,0.621692,0,1,1,0,0,0,0
0.646535,0.235712,0.291644,1,0,0,0,0,0,0
0.648956,0.24468,0.276202,1,0,0,0,0,0,0
0.357077,0.662112,0.711665,0,0,0,1,0,0,0
0.26758,0.549298,0.824295,0,0,0,1,0,0,0
0.515544,0.737676,0.646515,0,1,1,0,0,0,0
0.401015,0.524958,0.364835,0,0,0,0,1,0,0
