@relation 'MOA: -C 5'

@attribute a_5 numeric
@attribute a_6 numeric
@attribute class0- {0,1}
@attribute class1- {0,1}
@attribute class2- {0,1}
@attribute class3- {0,1}
@attribute class4- {0,1}

@data
0.684611,0.491394,0,0,1,0,0
0.756353,0.640043,0,1,1,0,0
0.622949,0.51788,1,0,1,0,0
0.875817,0.714661,0,1,1,0,0
0.471908,0.661346,1,0,0,0,0
0.746659,0.645578,0,1,1,0,0
0.711643,0.630033,0,1,1,0,0
0.780453,0.767237,0,1,1,0,0
0.691076,0.597422,1,1,1,0,0
0.492302,0.742323,1,0,0,0,0
0.772164,0.719065,0,1,1,0,0
0.623942,0.475558,1,0,1,0,0
0.515196,0.704119,1,0,0,0,0
0.523871,0.630341,1,0,0,0,0
0.849198,0.65256,0,1,1,0,0
0.752417,0.737856,0,1,1,0,0
0.914162,0.65358,0,1,1,0,0
0.738829,0.740695,0,1,1,0,0
0.854335,0.706746,0,1,1,0,0
0.894497,0.650294,0,1,1,0,0
0.802098,0.552187,0,1,1,0,0
0.475941,0.618184,1,0,0,0,0
0.697515,0.637733,0,1,1,0,0
0.634796,0.67377,1,1,1,0,0
0.960082,0.711526,0,1,0,0,0
0.469932,0.538027,1,0,0,0,0
0.787146,0.778194,0,1,1,0,0
0.728068,0.644634,0,1,1,0,0
0.75644,0.741261,0,1,1,0,0
0.637925,0.66765,1,1,1,0,0
0.770419,0.618195,0,1,1,0,0
0.708623,0.86841,0,1,0,0,0
0.780212,0.749461,0,1,1,0,0
0.728508,0.804705,0,1,1,0,0
0.781357,0.654751,0,1,1,0,0
0.835088,0.591173,0,1,1,0,0
0.411169,0.511567,1,0,0,0,0
0.611924,0.712907,1,1,1,0,0
0.509262,0.614416,1,0,0,0,0
0.745952,0.618145,0,1,1,0,0
0.664429,0.691311,1,1,1,0,0
0.575736,0.517385,1,0,0,0,0
0.321189,0.632584,1,0,0,0,0
0.736186,0.532157,0,0,1,0,0
0.717173,0.654836,0,1,1,0,0
0.637476,0.674634,1,1,1,0,0
0.629005,0.542027,1,0,1,0,0
0.803787,0.625139,0,1,1,0,0
0.745339,0.666505,0,1,1,0,0
0.541818,0.54697,1,0,0,0,0
0.545458,0.689333,1,0,0,0,0
0.392299,0.77057,1,0,0,0,0
0.368574,0.501073,1,0,0,0,0
0.761917,0.722803,0,1,1,0,0
0.480323,0.505151,1,0,0,0,0
0.752451,0.617588,0,1,1,0,0
0.777831,0.722907,0,1,1,0,0
0.573638,0.506976,1,0,0,0,0
0.664641,0.661523,1,1,1,0,0
0.505244,0.606649,1,0,0,0,0
0.836207,0.618189,0,1,1,0,0
0.6632,0.683593,1,1,1,0,0
0.793389,0.604158,0,1,1,0,0
0.655528,0.834144,0,1,0,0,0
0.761343,0.767308,0,1,1,0,0
0.855847,0.60073,0,1,1,0,0
0.818801,0.71542,0,1,1,0,0
0.476347,0.455335,1,0,0,0,0
0.841535,0.617294,0,1,1,0,0
0.407311,0.512048,1,0,0,0,0
0.641689,0.740621,1,1,1,0,0
0.609339,0.728679,1,1,1,0,0
0.55261,0.702091,1,0,0,0,0
0.565613,0.537215,1,0,0,0,0
0.423261,0.610858,1,0,0,0,0
0.802796,0.593245,0,1,1,0,0
0.66369,0.619619,1,1,1,0,0
0.725533,0.616597,0,1,1,0,0
0.732376,0.448576,0,0,1,0,0
0.716369,0.672903,0,1,1,0,0
0.763939,0.719302,0,1,1,0,0
0.830231,0.559345,0,1,1,0,0
0.502245,0.570682,1,0,0,0,0
0.511469,0.615412,1,0,0,0,0
0.719343,0.748004,0,1,1,0,0
0.750509,0.740894,0,1,1,0,0
0.649183,0.711252,1,1,1,0,0
0.74709,0.739728,0,1,1,0,0
0.767998,0.650745,0,1,1,0,0
0.860502,0.756492,0,1,1,0,0
0.550794,0.589198,1,0,0,0,0
0.390931,0.632874,1,0,0,0,0
0.466959,0.6527,1,0,0,0,0
0.788036,0.748266,0,1,1,0,0
0.468916,0.528905,1,0,0,0,0
0.73712,0.623846,0,1,1,0,0
0.646705,0.702601,1,1,1,0,0
0.539532,0.60322,1,0,0,0,0
0.866562,0.55804,0,1,1,0,0
0.554479,0.615502,1,0,1,0,0
0.345248,0.542647,1,0,0,0,0
0.92156,0.816301,0,1,0,0,0
0.751142,0.613403,0,1,1,0,0
0.483206,0.666158,1,0,0,0,0
0.678181,0.550227,1,0,1,0,0
0.398477,0.704555,1,0,0,0,0
0.741589,0.76456,0,1,1,0,0
0.480672,0.569706,1,0,0,0,0
0.441982,0.553385,1,0,0,0,0
0.778622,0.639847,0,1,1,0,0
0.795029,0.574581,0,1,1,0,0
0.582147,0.678163,1,1,1,0,0
0.79277,0.920406,0,1,0,0,0
0.758627,0.895402,0,1,0,0,0
0.500235,0.615309,1,0,0,0,0
0.578768,0.552902,1,0,1,0,0
0.755786,0.714299,0,1,1,0,0
0.475353,0.514018,1,0,0,0,0
0.435153,0.570617,1,0,0,0,0
0.690769,0.5932,1,1,1,0,0
0.728592,0.587327,0,1,1,0,0
0.67358,0.495773,0,0,1,0,0
0.615126,0.672876,1,1,1,0,0
0.495559,0.784532,1,0,0,0,0
0.485301,0.689172,1,0,0,0,0
0.820413,0.566798,0,1,1,0,0
0.721526,0.674474,0,1,1,0,0
0.759439,0.615307,0,1,1,0,0
0.739718,0.72789,0,1,1,0,0
0.659959,0.899023,0,1,0,0,0
0.588507,0.653395,1,1,1,0,0
0.400601,0.450345,1,0,0,0,0
0.492021,0.719593,1,0,0,0,0
0.466012,0.639144,1,0,0,0,0
0.58082,0.563474,1,0,1,0,0
0.877765,0.841271,0,1,0,0,0
0.662226,0.509627,0,0,1,0,0
0.690643,0.760121,0,1,1,0,0
0.663073,0.517995,1,0,1,0,0
0.566315,0.783597,1,0,0,0,0
0.850784,0.692423,0,1,1,0,0
0.501003,0.690808,1,0,0,0,0
0.598527,0.721977,1,1,1,0,0
0.875864,0.673141,0,1,1,0,0
0.600421,0.74542,1,1,1,0,0
0.498821,0.610286,1,0,0,0,0
0.869291,0.539401,0,0,1,0,0
0.534687,0.717537,1,0,0,0,0
0.556078,0.69256,1,0,0,0,0
0.774378,0.734603,0,1,1,0,0
0.775144,0.530515,0,0,1,0,0
0.862813,0.598471,0,1,1,0,0
0.495495,0.621181,1,0,0,0,0
0.714239,0.796111,0,1,1,0,0
0.578329,0.612024,1,0,1,0,0
0.538212,0.590186,1,0,0,0,0
0.800553,0.720457,0,1,1,0,0
0.362967,0.553881,1,0,0,0,0
0.837101,0.772497,0,1,1,0,0
0.773015,0.744957,0,1,1,0,0
0.58603,0.588483,1,0,1,0,0
0.741523,0.8256,0,1,0,0,0
0.496284,0.622833,1,0,0,0,0
0.854182,0.784215,0,1,1,0,0
0.615619,0.63206,1,1,1,0,0
0.715956,0.666605,0,1,1,0,0
0.745134,0.706174,0,1,1,0,0
0.716822,0.573013,0,1,1,0,0
0.746023,0.593916,0,1,1,0,0
0.487257,0.642688,1,0,0,0,0
0.819548,0.856595,0,1,0,0,0
0.588662,0.629947,1,0,1,0,0
0.767096,0.712303,0,1,1,0,0
0.787146,0.799924,0,1,1,0,0
0.757638,0.717008,0,1,1,0,0
0.74039,0.904868,0,1,0,0,0
0.696711,0.863247,0,1,0,0,0
0.646813,0.697374,1,1,1,0,0
0.498561,0.591366,1,0,0,0,0
0.469744,0.564794,1,0,0,0,0
0.668129,0.715004,1,1,1,0,0
0.421297,0.541709,1,0,0,0,0
0.932466,0.654079,0,1,1,0,0
0.707837,0.669358,0,1,1,0,0
0.508546,0.630345,1,0,0,0,0
0.834891,0.752122,0,1,1,0,0
0.62123,0.66241,1,1,1,0,0
0.756847,0.81473,0,1,1,0,0
0.564872,0.679684,1,0,1,0,0
0.706349,0.568644,0,1,1,0,0
0.782017,0.71467,0,1,1,0,0
0.722395,0.578349,0,1,1,0,0
0.692048,0.560452,0,1,1,0,0
0.70393,0.705587,0,1,1,0,0
0.478155,0.592254,1,0,0,0,0
0.500673,0.615196,1,0,0,0,0
0.752252,0.567179,0,1,1,0,0
0.785597,0.49312,0,0,1,0,0
0.50357,0.651698,1,0,0,0,0
0.629817,0.527252,1,0,1,0,0
0.769831,0.703116,0,1,1,0,0
0.768824,0.53098,0,0,1,0,0
0.899461,0.727719,0,1,1,0,0
0.753993,0.736296,0,1,1,0,0
0.736879,0.7691,0,1,1,0,0
0.67602,0.66209,1,1,1,0,0
0.602934,0.654005,1,1,1,0,0
0.876506,0.607217,0,1,1,0,0
0.77955,0.530388,0,0,1,0,0
0.875884,0.589845,0,1,1,0,0
0.796554,0.4391,0,0,1,0,0
0.802086,0.742743,0,1,1,0,0
0.947819,0.76533,0,1,0,0,0
0.775664,0.803053,0,1,1,0,0
0.798521,0.719621,0,1,1,0,0
0.486403,0.582965,1,0,0,0,0
0.905723,0.668629,0,1,1,0,0
0.554746,0.582505,1,0,1,0,0
0.875034,0.687841,0,1,1,0,0
0.764755,0.751418,0,1,1,0,0
0.570311,0.612656,1,0,1,0,0
0.84046,0.739685,0,1,1,0,0
0.397422,0.720869,1,0,0,0,0
0.543301,0.622661,1,0,0,0,0
0.586096,0.59984,1,0,1,0,0
0.422434,0.654587,1,0,0,0,0
0.943312,0.669432,0,1,1,0,0
0.816704,0.730613,0,1,1,0,0
0.843127,0.644297,0,1,1,0,0
0.745675,0.586736,0,1,1,0,0
0.637544,0.666467,1,1,1,0,0
0.464692,0.579596,1,0,0,0,0
0.813426,0.621075,0,1,1,0,0
0.679,0.549103,1,0,1,0,0
0.762918,0.769939,0,1,1,0,0
0.45078,0.715557,1,0,0,0,0
0.798515,0.736789,0,1,1,0,0
0.724049,0.455776,0,0,1,0,0
0.769787,0.724345,0,1,1,0,0
0.365494,0.508938,1,0,0,0,0
0.583683,0.784767,1,1,0,0,0
0.608744,0.743861,1,1,1,0,0
0.718253,0.492044,0,0,1,0,0
0.795239,0.649027,0,1,1,0,0
0.450732,0.618021,1,0,0,0,0
0.756902,0.750086,0,1,1,0,0
0.779007,0.685867,0,1,1,0,0
0.850401,0.675236,0,1,1,0,0
0.490863,0.686985,1,0,0,0,0
0.736184,0.753262,0,1,1,0,0
0.675559,0.589583,1,1,1,0,0
0.561737,0.57983,1,0,1,0,0
0.758449,0.838309,0,1,0,0,0
0.749251,0.624169,0,1,1,0,0
0.77032,0.731054,0,1,1,0,0
0.712192,0.661178,0,1,1,0,0
0.698382,0.52745,0,0,1,0,0
0.730684,0.599343,0,1,1,0,0
0.674301,0.7266,0,1,1,0,0
0.498561,0.560785,1,0,0,0,0
0.738534,0.731873,0,1,1,0,0
0.71779,0.837564,0,1,0,0,0
0.717224,0.511203,0,0,1,0,0
0.58562,0.72925,1,1,1,0,0
0.866801,0.65005,0,1,1,0,0
0.768064,0.680816,0,1,1,0,0
0.743136,0.742207,0,1,1,0,0
0.574675,0.641895,1,0,1,0,0
0.720824,0.726525,0,1,1,0,0
0.488577,0.632031,1,0,0,0,0
0.829217,0.843859,0,1,0,0,0
0.848385,0.589844,0,1,1,0,0
0.687777,0.651851,1,1,1,0,0
0.626011,0.480048,1,0,1,0,0
0.717629,0.4871,0,0,1,0,0
0.735942,0.700301,0,1,1,0,0
0.790816,0.742031,0,1,1,0,0
0.908329,0.772098,0,1,0,0,0
0.650331,0.738337,1,1,1,0,0
0.333859,0.695197,1,0,0,0,0
0.600193,0.563747,1,0,1,0,0
0.74209,0.739896,0,1,1,0,0
0.806487,0.717951,0,1,1,0,0
0.755354,0.857269,0,1,0,0,0
0.881912,0.883309,0,1,0,0,0
0.501385,0.63532,1,0,0,0,0
0.778171,0.763051,0,1,1,0,0
0.736621,0.576881,0,1,1,0,0
0.751959,0.728554,0,1,1,0,0
0.749266,0.647215,0,1,1,0,0
0.868238,0.776441,0,1,1,0,0
0.797903,0.452328,0,0,1,0,0
0.636384,0.704465,1,1,1,0,0
0.800118,0.701327,0,1,1,0,0
0.531851,0.598213,1,0,0,0,0
0.693499,0.630503,1,1,1,0,0
0.794536,0.701864,0,1,1,0,0
0.81528,0.603302,0,1,1,0,0
0.676687,0.672933,1,1,1,0,0
0.737442,0.613907,0,1,1,0,0
0.81988,0.750738,0,1,1,0,0
0.824907,0.551897,0,1,1,0,0
0.730946,0.769088,0,1,1,0,0
0.712272,0.625464,0,1,1,0,0
0.536401,0.719067,1,0,0,0,0
0.672178,0.56878,1,1,1,0,0
0.453324,0.654044,1,0,0,0,0
0.457863,0.561626,1,0,0,0,0
0.861392,0.759449,0,1,1,0,0
0.842885,0.79819,0,1,1,0,0
0.792699,0.754163,0,1,1,0,0
0.760983,0.757066,0,1,1,0,0
0.830104,0.755993,0,1,1,0,0
0.715545,0.629993,0,1,1,0,0
0.520607,0.710185,1,0,0,0,0
0.663144,0.624634,1,1,1,0,0
0.490894,0.631002,1,0,0,0,0
0.573486,0.750255,1,1,0,0,0
0.751203,0.624142,0,1,1,0,0
0.92099,0.665285,0,1,1,0,0
0.357263,0.594894,1,0,0,0,0
0.745102,0.637508,0,1,1,0,0
0.577212,0.714043,1,1,1,0,0
0.810263,0.751062,0,1,1,0,0
0.747976,0.698011,0,1,1,0,0
0.806136,0.555037,0,1,1,0,0
0.645975,0.601702,1,1,1,0,0
0.377502,0.687183,1,0,0,0,0
0.830403,0.62174,0,1,1,0,0
0.915507,0.774711,0,1,0,0,0
0.841187,0.584881,0,1,1,0,0
0.654653,0.535386,1,0,1,0,0
0.877776,0.690262,0,1,1,0,0
0.661822,0.843097,0,1,0,0,0
0.926703,0.604558,0,0,1,0,0
0.492571,0.614449,1,0,0,0,0
0.6597,0.592197,1,1,1,0,0
0.340979,0.664818,1,0,0,0,0
0.766815,0.533311,0,1,1,0,0
0.876462,0.584815,0,1,1,0,0
0.563484,0.631004,1,0,1,0,0
0.752674,0.623749,0,1,1,0,0
0.768709,0.545665,0,1,1,0,0
0.741962,0.581562,0,1,1,0,0
0.734978,0.617276,0,1,1,0,0
0.700242,0.732372,0,1,1,0,0
0.851885,0.511545,0,0,1,0,0
0.837142,0.525181,0,0,1,0,0
0.900636,0.678403,0,1,1,0,0
0.88261,0.791249,0,1,0,0,0
0.482672,0.6404,1,0,0,0,0
0.78944,0.710644,0,1,1,0,0
0.768948,0.613593,0,1,1,0,0
0.7926,0.693571,0,1,1,0,0
0.493158,0.619008,1,0,0,0,0
0.500826,0.615671,1,0,0,0,0
0.768631,0.751806,0,1,1,0,0
0.601239,0.47454,1,0,0,0,0
0.397639,0.55493,1,0,0,0,0
0.736633,0.576165,0,1,1,0,0
0.658909,0.518925,1,0,1,0,0
0.709341,0.715199,0,1,1,0,0
0.845032,0.796286,0,1,1,0,0
0.800897,0.928043,0,1,0,0,0
0.711342,0.584277,0,1,1,0,0
0.778458,0.815637,0,1,1,0,0
0.957413,0.725066,0,1,0,0,0
0.669956,0.604618,1,1,1,0,0
0.45798,0.576958,1,0,0,0,0
0.777832,0.626582,0,1,1,0,0
0.744328,0.774689,0,1,1,0,0
0.903271,0.72856,0,1,1,0,0
0.846757,0.571308,0,1,1,0,0
0.462033,0.60157,1,0,0,0,0
0.730254,0.587065,0,1,1,0,0
0.75034,0.473921,0,0,1,0,0
0.770895,0.763524,0,1,1,0,0
0.712261,0.694843,0,1,1,0,0
0.522161,0.618063,1,0,0,0,0
0.46237,0.535731,1,0,0,0,0
0.732606,0.588424,0,1,1,0,0
0.646746,0.769418,0,1,1,0,0
0.614875,0.510214,1,0,1,0,0
0.760549,0.736731,0,1,1,0,0
0.635341,0.542129,1,0,1,0,0
0.526484,0.765188,1,0,0,0,0
0.366448,0.742736,1,0,0,0,0
0.569827,0.545879,1,0,1,0,0
0.739331,0.619777,0,1,1,0,0
0.489991,0.616261,1,0,0,0,0
0.724397,0.661164,0,1,1,0,0
0.541783,0.556719,1,0,0,0,0
0.690904,0.704007,0,1,1,0,0
0.839598,0.559879,0,1,1,0,0
0.754109,0.749307,0,1,1,0,0
0.838597,0.864546,0,1,0,0,0
0.526241,0.62204,1,0,0,0,0
0.746369,0.662172,0,1,1,0,0
0.828579,0.549794,0,1,1,0,0
0.799611,0.584213,0,1,1,0,0
0.717022,0.600142,0,1,1,0,0
0.718252,0.66703,0,1,1,0,0
0.840873,0.6914,0,1,1,0,0
0.601623,0.652763,1,1,1,0,0
0.394098,0.619957,1,0,0,0,0
0.735646,0.571164,0,1,1,0,0
0.944662,0.628852,0,0,1,0,0
0.637969,0.493639,1,0,1,0,0
0.675076,0.508178,0,0,1,0,0
0.741651,0.643408,0,1,1,0,0
0.560701,0.65938,1,0,1,0,0
0.464424,0.645511,1,0,0,0,0
0.48014,0.581916,1,0,0,0,0
0.756913,0.624573,0,1,1,0,0
0.75576,0.753908,0,1,1,0,0
0.705309,0.653659,0,1,1,0,0
0.858079,0.879046,0,1,0,0,0
0.560861,0.509508,1,0,0,0,0
0.601657,0.529739,1,0,1,0,0
0.838759,0.628172,0,1,1,0,0
0.733487,0.548809,0,1,1,0,0
0.776485,0.623003,0,1,1,0,0
0.496609,0.619155,1,0,0,0,0
0.775237,0.808657,0,1,1,0,0
0.426722,0.663717,1,0,0,0,0
0.651932,0.879683,0,1,0,0,0
0.467924,0.498622,1,0,0,0,0
0.768522,0.562285,0,1,1,0,0
0.825977,0.652686,0,1,1,0,0
0.423259,0.471598,1,0,0,0,0
0.482866,0.582786,1,0,0,0,0
0.89711,0.833329,0,1,0,0,0
0.396468,0.543162,1,0,0,0,0
0.715146,0.619558,0,1,1,0,0
0.835484,0.528463,0,0,1,0,0
0.533444,0.584852,1,0,0,0,0
0.678447,0.846712,0,1,0,0,0
0.666756,0.477961,0,0,1,0,0
0.876365,0.765516,0,1,1,0,0
0.866538,0.888763,0,1,0,0,0
0.428308,0.716062,1,0,0,0,0
0.475135,0.646348,1,0,0,0,0
0.442478,0.682965,1,0,0,0,0
0.639585,0.648763,1,1,1,0,0
0.360307,0.51857,1,0,0,0,0
0.603706,0.604561,1,0,1,0,0
0.760088,0.563031,0,1,1,0,0
0.39311,0.54914,1,0,0,0,0
0.698667,0.790829,0,1,1,0,0
0.726597,0.601885,0,1,1,0,0
0.947254,0.731439,0,1,0,0,0
0.739657,0.619919,0,1,1,0,0
0.730368,0.629452,0,1,1,0,0
0.825777,0.752915,0,1,1,0,0
0.820736,0.682109,0,1,1,0,0
0.495176,0.785241,1,0,0,0,0
0.476178,0.603173,1,0,0,0,0
0.585115,0.591027,1,0,1,0,0
0.68286,0.582972,1,1,1,0,0
0.942366,0.745215,0,1,0,0,0
0.851595,0.68209,0,1,1,0,0
0.801199,0.748043,0,1,1,0,0
0.755599,0.588605,0,1,1,0,0
0.816473,0.796073,0,1,1,0,0
0.488439,0.638154,1,0,0,0,0
0.652492,0.56019,1,0,1,0,0
0.840111,0.677445,0,1,1,0,0
0.643245,0.577157,1,1,1,0,0
0.813952,0.706489,0,1,1,0,0
0.604118,0.685145,1,1,1,0,0
0.794777,0.678986,0,1,1,0,0
0.663672,0.595543,1,1,1,0,0
0.686128,0.534673,0,0,1,0,0
0.496484,0.618188,1,0,0,0,0
0.730178,0.579585,0,1,1,0,0
0.404695,0.623414,1,0,0,0,0
0.625184,0.584249,1,0,1,0,0
0.422893,0.58009,1,0,0,0,0
0.67524,0.727283,0,1,1,0,0
0.735449,0.609277,0,1,1,0,0
0.355204,0.671816,1,0,0,0,0
0.891277,0.662283,0,1,1,0,0
0.433097,0.603502,1,0,0,0,0
0.500118,0.642791,1,0,0,0,0
0.671729,0.872065,0,1,0,0,0
0.848001,0.612648,0,1,1,0,0
0.850456,0.696919,0,1,1,0,0
0.762293,0.801855,0,1,1,0,0
0.586666,0.708696,1,1,1,0,0
0.746078,0.656283,0,1,1,0,0
0.540313,0.477787,1,0,0,0,0
0.722418,0.686218,0,1,1,0,0
0.817255,0.71477,0,1,1,0,0
0.729825,0.74412,0,1,1,0,0
0.872904,0.575591,0,1,1,0,0
0.493262,0.740139,1,0,0,0,0
0.90636,0.739109,0,1,1,0,0
0.655818,0.590392,1,1,1,0,0
0.766895,0.663806,0,1,1,0,0
0.489182,0.596419,1,0,0,0,0
0.964338,0.708543,0,1,0,0,0
0.708684,0.573901,0,1,1,0,0
0.731355,0.599576,0,1,1,0,0
0.638582,0.620348,1,1,1,0,0
0.772172,0.71435,0,1,1,0,0
0.708072,0.819358,0,1,1,0,0
0.748306,0.624368,0,1,1,0,0
0.775761,0.741355,0,1,1,0,0
0.56332,0.71386,1,0,0,0,0
0.814694,0.554097,0,1,1,0,0
0.73834,0.667905,0,1,1,0,0
0.554633,0.537261,1,0,0,0,0
0.684616,0.810539,0,1,1,0,0
0.956056,0.790433,0,1,0,0,0
0.494005,0.649933,1,0,0,0,0
0.644671,0.514875,1,0,1,0,0
0.634302,0.584882,1,1,1,0,0
0.574253,0.665042,1,0,1,0,0
0.784589,0.690698,0,1,1,0,0
0.58916,0.738809,1,1,1,0,0
0.710548,0.632898,0,1,1,0,0
0.656705,0.627796,1,1,1,0,0
0.611923,0.495555,1,0,1,0,0
0.513249,0.545128,1,0,0,0,0
0.433633,0.461182,1,0,0,0,0
0.830262,0.888483,0,1,0,0,0
0.841368,0.542339,0,0,1,0,0
0.456489,0.586389,1,0,0,0,0
0.758421,0.724888,0,1,1,0,0
0.775173,0.686787,0,1,1,0,0
0.756468,0.761415,0,1,1,0,0
0.477141,0.674896,1,0,0,0,0
0.583711,0.674091,1,1,1,0,0
0.74681,0.624253,0,1,1,0,0
0.808004,0.633554,0,1,1,0,0
0.860145,0.907542,0,1,0,0,0
0.559813,0.545743,1,0,0,0,0
0.459822,0.541806,1,0,0,0,0
0.377845,0.760534,1,0,0,0,0
0.867967,0.865485,0,1,0,0,0
0.298006,0.606867,1,0,0,0,0
0.507223,0.590637,1,0,0,0,0
0.783823,0.738524,0,1,1,0,0
0.551989,0.630761,1,0,1,0,0
0.848589,0.755724,0,1,1,0,0
0.846568,0.742639,0,1,1,0,0
0.860301,0.573508,0,1,1,0,0
0.789571,0.603041,0,1,1,0,0
0.713485,0.818415,0,1,1,0,0
0.573855,0.489396,1,0,0,0,0
0.817168,0.525116,0,0,1,0,0
0.75992,0.789978,0,1,1,0,0
0.675087,0.605823,1,1,1,0,0
0.687196,0.858212,0,1,0,0,0
0.524342,0.561039,1,0,0,0,0
0.831017,0.675117,0,1,1,0,0
0.523717,0.588231,1,0,0,0,0
0.532137,0.642258,1,0,0,0,0
0.788181,0.657957,0,1,1,0,0
0.529875,0.491068,1,0,0,0,0
0.692627,0.588248,1,1,1,0,0
0.819637,0.784008,0,1,1,0,0
0.75269,0.807048,0,1,1,0,0
0.800394,0.827586,0,1,0,0,0
0.821528,0.677032,0,1,1,0,0
0.883309,0.814318,0,1,0,0,0
0.753094,0.616406,0,1,1,0,0
0.787318,0.762459,0,1,1,0,0
0.550414,0.459717,1,0,0,0,0
0.829162,0.830186,0,1,0,0,0
0.801686,0.677081,0,1,1,0,0
0.692469,0.704022,0,1,1,0,0
0.788162,0.866024,0,1,0,0,0
0.743892,0.709182,0,1,1,0,0
0.881846,0.834612,0,1,0,0,0
0.688032,0.481002,0,0,1,0,0
0.551238,0.561658,1,0,0,0,0
0.488116,0.635123,1,0,0,0,0
0.818895,0.550585,0,1,1,0,0
0.830635,0.688594,0,1,1,0,0
0.754177,0.644991,0,1,1,0,0
0.866694,0.598317,0,1,1,0,0
0.855574,0.676299,0,1,1,0,0
0.792079,0.592819,0,1,1,0,0
0.740471,0.61936,0,1,1,0,0
0.719311,0.779861,0,1,1,0,0
0.773947,0.439684,0,0,1,0,0
0.585749,0.662552,1,1,1,0,0
0.511913,0.658585,1,0,0,0,0
0.708034,0.702788,0,1,1,0,0
0.75136,0.624012,0,1,1,0,0
0.572413,0.702229,1,1,1,0,0
0.805367,0.767269,0,1,1,0,0
0.831441,0.476234,0,0,1,0,0
0.337548,0.565434,1,0,0,0,0
0.80755,0.747812,0,1,1,0,0
0.370673,0.651571,1,0,0,0,0
0.809273,0.513933,0,0,1,0,0
0.475189,0.670316,1,0,0,0,0
0.735047,0.724538,0,1,1,0,0
0.760094,0.734254,0,1,1,0,0
0.824149,0.737121,0,1,1,0,0
0.407275,0.523927,1,0,0,0,0
0.640771,0.463904,0,0,1,0,0
0.622549,0.742512,1,1,1,0,0
0.932278,0.707328,0,1,0,0,0
0.905722,0.746219,0,1,1,0,0
0.541404,0.627534,1,0,0,0,0
0.812736,0.758437,0,1,1,0,0
0.7919,0.760295,0,1,1,0,0
0.796756,0.707669,0,1,1,0,0
0.512789,0.587102,1,0,0,0,0
0.765212,0.710874,0,1,1,0,0
0.908517,0.620692,0,1,1,0,0
0.602461,0.782382,1,1,0,0,0
0.556114,0.776177,1,0,0,0,0
0.493352,0.691411,1,0,0,0,0
0.722155,0.616324,0,1,1,0,0
0.758934,0.626086,0,1,1,0,0
0.747103,0.538763,0,1,1,0,0
0.680568,0.826689,0,1,0,0,0
0.600128,0.640467,1,1,1,0,0
0.664442,0.779531,0,1,1,0,0
0.496037,0.46744,1,0,0,0,0
0.765726,0.616836,0,1,1,0,0
0.928075,0.794644,0,1,0,0,0
0.559237,0.616113,1,0,1,0,0
0.352242,0.716347,1,0,0,0,0
0.808319,0.638576,0,1,1,0,0
0.822235,0.715362,0,1,1,0,0
0.748641,0.754698,0,1,1,0,0
0.813844,0.620362,0,1,1,0,0
0.63893,0.806918,0,1,0,0,0
0.650143,0.857117,0,1,0,0,0
0.841527,0.618279,0,1,1,0,0
0.594318,0.661281,1,1,1,0,0
0.737755,0.720884,0,1,1,0,0
0.415028,0.549742,1,0,0,0,0
0.492778,0.614917,1,0,0,0,0
0.895713,0.600849,0,1,1,0,0
0.560161,0.677934,1,0,1,0,0
0.695394,0.656144,0,1,1,0,0
0.673898,0.707048,1,1,1,0,0
0.956953,0.699583,0,1,0,0,0
0.810797,0.708851,0,1,1,0,0
0.49918,0.616297,1,0,0,0,0
0.652382,0.655899,1,1,1,0,0
0.420694,0.532053,1,0,0,0,0
0.616175,0.726464,1,1,1,0,0
0.776574,0.642724,0,1,1,0,0
0.877282,0.637897,0,1,1,0,0
0.765993,0.731909,0,1,1,0,0
0.533873,0.644768,1,0,0,0,0
0.410379,0.602071,1,0,0,0,0
0.335511,0.586924,1,0,0,0,0
0.630124,0.602804,1,1,1,0,0
0.665302,0.719756,1,1,1,0,0
0.832477,0.731401,0,1,1,0,0
0.570968,0.559006,1,0,1,0,0
0.328402,0.547094,1,0,0,0,0
0.752565,0.72378,0,1,1,0,0
0.694622,0.715643,0,1,1,0,0
0.659096,0.62931,1,1,1,0,0
0.929565,0.720004,0,1,0,0,0
0.735994,0.811882,0,1,1,0,0
0.503791,0.568465,1,0,0,0,0
0.5427,0.551756,1,0,0,0,0
0.689209,0.622085,1,1,1,0,0
0.535888,0.505195,1,0,0,0,0
0.485605,0.574567,1,0,0,0,0
0.810248,0.855271,0,1,0,0,0
0.786764,0.680031,0,1,1,0,0
0.697323,0.728741,0,1,1,0,0
0.401739,0.720143,1,0,0,0,0
0.695991,0.524357,0,0,1,0,0
0.861513,0.61356,0,1,1,0,0
0.741255,0.630012,0,1,1,0,0
0.504402,0.603477,1,0,0,0,0
0.689448,0.644727,1,1,1,0,0
0.806547,0.802089,0,1,1,0,0
0.677584,0.443486,0,0,1,0,0
0.938437,0.696713,0,1,0,0,0
0.712042,0.757457,0,1,1,0,0
0.495557,0.631974,1,0,0,0,0
0.606867,0.658204,1,1,1,0,0
0.591817,0.471174,1,0,0,0,0
0.935568,0.664347,0,1,1,0,0
0.330054,0.630112,1,0,0,0,0
0.729855,0.754084,0,1,1,0,0
0.858895,0.497352,0,0,1,0,0
0.916564,0.600536,0,1,1,0,0
0.709198,0.46307,0,0,1,0,0
0.458279,0.787575,1,0,0,0,0
0.64655,0.647406,1,1,1,0,0
