@relation 'MOA: -C 7'

@attribute a_7 numeric
@attribute a_8 numeric
@attribute class0- {0,1}
@attribute class1- {0,1}
@attribute class2- {0,1}
@attribute class3- {0,1}
@attribute class4- {0,1}
@attribute class5- {0,1}
@attribute class6- {0,1}

@data
0.752811,0.80954,0,1,0,0,0,0,0
0.810276,0.825639,0,1,0,0,0,0,0
0.768518,0.772012,0,1,0,0,0,0,0
0.53311,0.615742,1,0,1,0,0,0,0
0.116327,0.276102,0,0,0,0,1,0,0
0.69427,0.729484,0,1,0,0,0,0,0
0.945905,0.804085,0,1,0,0,0,0,0
0.896846,0.920085,0,1,0,0,0,0,0
0.344094,0.324448,0,0,0,1,1,0,0
0.769912,0.921503,0,1,0,0,0,0,0
0.437323,0.538245,1,0,1,0,0,0,0
0.393694,0.180001,0,0,0,1,0,0,0
0.525266,0.538579,1,0,1,0,0,0,0
0.785416,0.958996,0,1,0,0,0,0,0
0.328819,0.331952,0,0,0,1,1,0,0
0.309518,0.348445,0,0,0,1,1,0,0
0.780791,0.707827,0,1,0,0,0,0,0
0.559551,0.670644,1,0,1,0,0,0,0
0.227873,0.374695,0,0,0,1,1,0,0
0.191034,0.342942,0,0,0,1,1,0,0
0.11742,0.255277,0,0,0,0,1,0,0
0.627106,0.585502,1,0,1,0,0,0,0
0.202512,0.365214,0,0,0,1,1,0,0
0.510615,0.560768,1,0,1,0,0,0,0
0.801982,0.797538,0,1,0,0,0,0,0
0.828776,0.829425,0,1,0,0,0,0,0
0.200963,0.152334,0,0,0,0,1,0,0
0.49806,0.621287,1,0,1,0,0,0,0
0.225804,0.245315,0,0,0,1,1,0,0
0.807403,0.81168,0,1,0,0,0,0,0
0.663366,0.654208,0,0,1,0,0,0,0
0.626069,0.627374,1,0,1,0,0,0,0
0.516621,0.71066,1,0,1,0,0,0,0
0.184403,0.284485,0,0,0,0,1,0,0
0.299468,0.273048,0,0,0,1,1,0,0
0.644391,0.591936,1,0,1,0,0,0,0
0.211433,0.174893,0,0,0,0,1,0,0
0.616196,0.612028,1,0,1,0,0,0,0
0.558167,0.622076,1,0,1,0,0,0,0
0.85774,0.877066,0,1,0,0,0,0,0
0.577928,0.559281,1,0,1,0,0,0,0
0.805026,0.889017,0,1,0,0,0,0,0
0.547701,0.634446,1,0,1,0,0,0,0
0.14944,0.364536,0,0,0,0,1,0,0
0.544706,0.640719,1,0,1,0,0,0,0
0.407845,0.498698,1,0,0,0,0,0,0
0.636707,0.672528,1,0,1,0,0,0,0
0.483299,0.653469,1,0,1,0,0,0,0
0.457888,0.577177,1,0,1,0,0,0,0
0.519342,0.567059,1,0,1,0,0,0,0
0.314423,0.326341,0,0,0,1,1,0,0
0.825781,0.755851,0,1,0,0,0,0,0
0.653604,0.642883,1,0,1,0,0,0,0
0.901222,0.713727,0,1,0,0,0,0,0
0.567686,0.655437,1,0,1,0,0,0,0
0.657453,0.794158,0,1,0,0,0,0,0
0.352943,0.374996,0,0,0,1,0,0,0
0.209298,0.243742,0,0,0,1,1,0,0
0.937974,0.794911,0,1,0,0,0,0,0
0.616713,0.575872,1,0,1,0,0,0,0
0.388126,0.539287,1,0,0,0,0,0,0
0.75934,0.843996,0,1,0,0,0,0,0
0.519368,0.620992,1,0,1,0,0,0,0
0.220566,0.354258,0,0,0,1,1,0,0
0.24347,0.295419,0,0,0,1,1,0,0
0.786473,0.778731,0,1,0,0,0,0,0
0.901867,0.79285,0,1,0,0,0,0,0
0.571689,0.698366,1,0,1,0,0,0,0
0.288254,0.359831,0,0,0,1,1,0,0
0.526876,0.633011,1,0,1,0,0,0,0
0.343404,0.19871,0,0,0,1,1,0,0
0.311126,0.303861,0,0,0,1,1,0,0
0.556414,0.613713,1,0,1,0,0,0,0
0.344564,0.346615,0,0,0,1,1,0,0
0.53404,0.569272,1,0,1,0,0,0,0
0.906725,0.716052,0,1,0,0,0,0,0
0.561469,0.50813,1,0,1,0,0,0,0
0.190793,0.127734,0,0,0,0,1,0,0
0.246825,0.3108,0,0,0,1,1,0,0
0.391959,0.278953,0,0,0,1,0,0,0
0.673908,0.656911,0,0,1,0,0,0,0
0.241989,0.204361,0,0,0,1,1,0,0
0.25264,0.351673,0,0,0,1,1,0,0
0.367775,0.296043,0,0,0,1,1,0,0
0.462459,0.577456,1,0,1,0,0,0,0
0.478015,0.65001,1,0,1,0,0,0,0
0.067269,0.25722,0,0,0,0,1,0,0
0.260638,0.407007,0,0,0,1,1,0,0
0.90427,0.934421,0,1,0,0,0,0,0
0.205643,0.153748,0,0,0,0,1,0,0
0.355756,0.342481,0,0,0,1,0,0,0
0.633362,0.667566,1,0,1,0,0,0,0
0.458729,0.591248,1,0,1,0,0,0,0
0.289762,0.224805,0,0,0,1,1,0,0
0.186663,0.212613,0,0,0,0,1,0,0
0.236908,0.286689,0,0,0,1,1,0,0
0.791267,0.840193,0,1,0,0,0,0,0
0.497291,0.629769,1,0,1,0,0,0,0
0.729259,0.692887,0,1,0,0,0,0,0
0.315198,0.348186,0,0,0,1,1,0,0
0.273468,0.302659,0,0,0,1,1,0,0
0.685921,0.852409,0,1,0,0,0,0,0
0.67828,0.567306,0,0,1,0,0,0,0
0.489546,0.634734,1,0,1,0,0,0,0
0.210741,0.102752,0,0,0,0,1,0,0
0.498052,0.504633,1,0,1,0,0,0,0
0.541419,0.601098,1,0,1,0,0,0,0
0.56803,0.60814,1,0,1,0,0,0,0
0.415096,0.697838,1,0,0,0,0,0,0
0.289003,0.180421,0,0,0,1,1,0,0
0.329892,0.365495,0,0,0,1,1,0,0
0.116351,0.214818,0,0,0,0,1,0,0
0.28576,0.219054,0,0,0,1,1,0,0
0.858239,0.882702,0,1,0,0,0,0,0
0.795448,0.749698,0,1,0,0,0,0,0
0.439136,0.72442,1,0,0,0,0,0,0
0.617579,0.712191,1,0,1,0,0,0,0
0.813195,0.831383,0,1,0,0,0,0,0
0.548106,0.520108,1,0,1,0,0,0,0
0.853398,0.699126,0,1,0,0,0,0,0
0.370155,0.424314,0,0,0,1,0,0,0
0.372599,0.340318,0,0,0,1,0,0,0
0.604961,0.715344,1,0,1,0,0,0,0
0.433038,0.591739,1,0,1,0,0,0,0
0.340332,0.323684,0,0,0,1,1,0,0
0.498015,0.621665,1,0,1,0,0,0,0
0.764964,0.853832,0,1,0,0,0,0,0
0.514174,0.645297,1,0,1,0,0,0,0
0.318995,0.450614,0,0,0,1,0,0,0
0.780076,0.816205,0,1,0,0,0,0,0
0.406373,0.324349,0,0,0,1,0,0,0
0.631394,0.493578,0,0,1,0,0,0,0
0.451969,0.251872,0,0,0,1,0,0,0
0.217035,0.385371,0,0,0,1,1,0,0
0.551336,0.613874,1,0,1,0,0,0,0
0.506053,0.627446,1,0,1,0,0,0,0
0.809045,0.780582,0,1,0,0,0,0,0
0.526934,0.679438,1,0,1,0,0,0,0
0.27529,0.26775,0,0,0,1,1,0,0
0.778445,0.694675,0,1,0,0,0,0,0
0.868601,0.96894,0,1,0,0,0,0,0
0.638684,0.724794,0,0,1,0,0,0,0
0.197277,0.269037,0,0,0,1,1,0,0
0.843883,0.844415,0,1,0,0,0,0,0
0.555367,0.626219,1,0,1,0,0,0,0
0.543233,0.638862,1,0,1,0,0,0,0
0.611057,0.520221,1,0,1,0,0,0,0
0.727656,0.863511,0,1,0,0,0,0,0
0.881444,0.835726,0,1,0,0,0,0,0
0.11406,0.156755,0,0,0,0,1,0,0
0.601314,0.700281,1,0,1,0,0,0,0
0.460513,0.321948,0,0,0,1,0,0,0
0.618612,0.623024,1,0,1,0,0,0,0
0.820249,0.720551,0,1,0,0,0,0,0
0.830313,0.863114,0,1,0,0,0,0,0
0.177214,0.18668,0,0,0,0,1,0,0
0.528108,0.575383,1,0,1,0,0,0,0
0.704696,0.810875,0,1,0,0,0,0,0
0.668439,0.634951,0,0,1,0,0,0,0
0.451074,0.633324,1,0,1,0,0,0,0
0.561016,0.622685,1,0,1,0,0,0,0
0.558567,0.603928,1,0,1,0,0,0,0
0.491332,0.74566,1,0,1,0,0,0,0
0.601593,0.553957,1,0,1,0,0,0,0
0.39834,0.721378,1,0,0,0,0,0,0
0.443049,0.233083,0,0,0,1,0,0,0
0.488497,0.601804,1,0,1,0,0,0,0
0.55021,0.575608,1,0,1,0,0,0,0
0.069513,0.253138,0,0,0,0,1,0,0
0.482423,0.597102,1,0,1,0,0,0,0
0.215753,0.273207,0,0,0,1,1,0,0
0.21896,0.291263,0,0,0,1,1,0,0
0.406635,0.638652,1,0,1,0,0,0,0
0.514766,0.750147,1,0,1,0,0,0,0
0.428372,0.576264,1,0,1,0,0,0,0
0.485714,0.740404,1,0,1,0,0,0,0
0.59687,0.735938,1,0,1,0,0,0,0
0.603842,0.628197,1,0,1,0,0,0,0
0.498908,0.697956,1,0,1,0,0,0,0
0.556728,0.558434,1,0,1,0,0,0,0
0.197734,0.396646,0,0,0,0,1,0,0
0.509286,0.550186,1,0,1,0,0,0,0
0.22941,0.308072,0,0,0,1,1,0,0
0.754625,0.806668,0,1,0,0,0,0,0
0.567831,0.598591,1,0,1,0,0,0,0
0.631086,0.526112,0,0,1,0,0,0,0
0.468005,0.613361,1,0,1,0,0,0,0
0.728816,0.778851,0,1,0,0,0,0,0
0.52568,0.602235,1,0,1,0,0,0,0
0.867623,0.761593,0,1,0,0,0,0,0
0.35295,0.306655,0,0,0,1,1,0,0
0.572269,0.616784,1,0,1,0,0,0,0
0.812336,0.811148,0,1,0,0,0,0,0
0.241782,0.209138,0,0,0,1,1,0,0
0.450135,0.578586,1,0,1,0,0,0,0
0.064771,0.222409,0,0,0,0,1,0,0
0.251888,0.38766,0,0,0,1,1,0,0
0.558022,0.677542,1,0,1,0,0,0,0
0.52052,0.571509,1,0,1,0,0,0,0
0.90251,0.729188,0,1,0,0,0,0,0
0.70207,0.594918,0,0,1,0,0,0,0
0.524196,0.586685,1,0,1,0,0,0,0
0.309367,0.394418,0,0,0,1,0,0,0
0.247142,0.284461,0,0,0,1,1,0,0
0.455786,0.291056,0,0,0,1,0,0,0
0.338197,0.201504,0,0,0,1,1,0,0
0.537932,0.538445,1,0,1,0,0,0,0
0.266672,0.444919,0,0,0,1,0,0,0
0.465881,0.576447,1,0,1,0,0,0,0
0.797408,0.830157,0,1,0,0,0,0,0
0.15565,0.192313,0,0,0,0,1,0,0
0.601551,0.727176,1,0,1,0,0,0,0
0.331323,0.303367,0,0,0,1,1,0,0
0.512983,0.592573,1,0,1,0,0,0,0
0.513612,0.565053,1,0,1,0,0,0,0
0.322655,0.29386,0,0,0,1,1,0,0
0.318937,0.297486,0,0,0,1,1,0,0
0.485203,0.668729,1,0,1,0,0,0,0
0.588551,0.696379,1,0,1,0,0,0,0
0.418597,0.315055,0,0,0,1,0,0,0
0.136809,0.257936,0,0,0,0,1,0,0
0.776795,0.967939,0,1,0,0,0,0,0
0.34712,0.602273,1,0,0,0,0,0,0
0.159053,0.391826,0,0,0,0,1,0,0
0.334144,0.387759,0,0,0,1,0,0,0
0.456508,0.631498,1,0,1,0,0,0,0
0.721929,0.88052,0,1,0,0,0,0,0
0.263989,0.243434,0,0,0,1,1,0,0
0.542058,0.518786,1,0,1,0,0,0,0
0.526175,0.481322,1,0,1,0,0,0,0
0.348916,0.350913,0,0,0,1,0,0,0
0.200911,0.279841,0,0,0,1,1,0,0
0.506579,0.625377,1,0,1,0,0,0,0
0.323385,0.27438,0,0,0,1,1,0,0
0.810897,0.834902,0,1,0,0,0,0,0
0.514706,0.670537,1,0,1,0,0,0,0
0.494971,0.476272,1,0,1,0,0,0,0
0.703219,0.807209,0,1,0,0,0,0,0
0.24049,0.244902,0,0,0,1,1,0,0
0.498582,0.483024,1,0,1,0,0,0,0
0.079245,0.253342,0,0,0,0,1,0,0
0.207646,0.271421,0,0,0,1,1,0,0
0.561026,0.611866,1,0,1,0,0,0,0
0.531428,0.649189,1,0,1,0,0,0,0
0.440565,0.621762,1,0,1,0,0,0,0
0.231548,0.232927,0,0,0,1,1,0,0
0.437435,0.221375,0,0,0,1,0,0,0
0.257223,0.170202,0,0,0,0,1,0,0
0.338483,0.339694,0,0,0,1,1,0,0
0.480768,0.606961,1,0,1,0,0,0,0
0.436393,0.36598,0,0,0,1,0,0,0
0.275454,0.334989,0,0,0,1,1,0,0
0.159591,0.198038,0,0,0,0,1,0,0
0.369476,0.32344,0,0,0,1,0,0,0
0.547605,0.665324,1,0,1,0,0,0,0
0.473215,0.23264,0,0,0,1,0,0,0
0.80217,0.827469,0,1,0,0,0,0,0
0.663727,0.902303,0,1,0,0,0,0,0
0.509281,0.591094,1,0,1,0,0,0,0
0.267246,0.222689,0,0,0,1,1,0,0
0.222486,0.172629,0,0,0,0,1,0,0
0.355399,0.225735,0,0,0,1,1,0,0
0.361991,0.303625,0,0,0,1,1,0,0
0.384644,0.278409,0,0,0,1,0,0,0
0.147008,0.200147,0,0,0,0,1,0,0
0.605474,0.56065,1,0,1,0,0,0,0
0.506249,0.679823,1,0,1,0,0,0,0
0.056422,0.266052,0,0,0,0,1,0,0
0.146318,0.374378,0,0,0,0,1,0,0
0.218811,0.374434,0,0,0,1,1,0,0
0.608137,0.689549,1,0,1,0,0,0,0
0.539565,0.590076,1,0,1,0,0,0,0
0.323431,0.318002,0,0,0,1,1,0,0
0.624546,0.583573,1,0,1,0,0,0,0
0.214972,0.330399,0,0,0,1,1,0,0
0.831122,0.867678,0,1,0,0,0,0,0
0.856079,0.699608,0,1,0,0,0,0,0
0.789535,0.749417,0,1,0,0,0,0,0
0.323532,0.307655,0,0,0,1,1,0,0
0.576966,0.655954,1,0,1,0,0,0,0
0.723013,0.848316,0,1,0,0,0,0,0
0.7172,0.712011,0,1,0,0,0,0,0
0.573839,0.526132,1,0,1,0,0,0,0
0.945575,0.799737,0,1,0,0,0,0,0
0.436035,0.33112,0,0,0,1,0,0,0
0.443565,0.580265,1,0,1,0,0,0,0
0.353533,0.300788,0,0,0,1,1,0,0
0.526043,0.572592,1,0,1,0,0,0,0
0.070988,0.286209,0,0,0,0,1,0,0
0.545273,0.541386,1,0,1,0,0,0,0
0.094779,0.212038,0,0,0,0,1,0,0
0.568222,0.624012,1,0,1,0,0,0,0
0.207519,0.189578,0,0,0,0,1,0,0
0.558458,0.752029,1,0,1,0,0,0,0
0.123435,0.346625,0,0,0,0,1,0,0
0.678403,0.714709,0,0,1,0,0,0,0
0.589441,0.76094,0,0,1,0,0,0,0
0.400115,0.298272,0,0,0,1,0,0,0
0.218505,0.28231,0,0,0,1,1,0,0
0.469648,0.403462,0,0,0,1,0,0,0
0.509166,0.575036,1,0,1,0,0,0,0
0.582003,0.600905,1,0,1,0,0,0,0
0.792403,0.683576,0,1,0,0,0,0,0
0.447704,0.222306,0,0,0,1,0,0,0
0.561758,0.736482,1,0,1,0,0,0,0
0.171575,0.191144,0,0,0,0,1,0,0
0.63533,0.693484,1,0,1,0,0,0,0
0.314644,0.393952,0,0,0,1,0,0,0
0.561241,0.719024,1,0,1,0,0,0,0
0.784197,0.824702,0,1,0,0,0,0,0
0.193301,0.292725,0,0,0,1,1,0,0
0.464362,0.670645,1,0,1,0,0,0,0
0.263175,0.376878,0,0,0,1,1,0,0
0.215423,0.261435,0,0,0,1,1,0,0
0.209365,0.314948,0,0,0,1,1,0,0
0.523526,0.618393,1,0,1,0,0,0,0
0.280125,0.269351,0,0,0,1,1,0,0
0.343109,0.59168,1,0,0,0,0,0,0
0.817394,0.845835,0,1,0,0,0,0,0
0.352026,0.244862,0,0,0,1,1,0,0
0.663835,0.730946,0,0,1,0,0,0,0
0.220791,0.267983,0,0,0,1,1,0,0
0.629892,0.543406,1,0,1,0,0,0,0
0.799642,0.829174,0,1,0,0,0,0,0
0.505425,0.594163,1,0,1,0,0,0,0
0.86748,0.808012,0,1,0,0,0,0,0
0.561005,0.699806,1,0,1,0,0,0,0
0.809779,0.776341,0,1,0,0,0,0,0
0.458941,0.690078,1,0,1,0,0,0,0
0.599125,0.508104,1,0,1,0,0,0,0
0.530402,0.63468,1,0,1,0,0,0,0
0.566467,0.626627,1,0,1,0,0,0,0
0.291153,0.141789,0,0,0,0,1,0,0
0.415927,0.301976,0,0,0,1,0,0,0
0.148463,0.242888,0,0,0,0,1,0,0
0.75516,0.71419,0,1,0,0,0,0,0
0.240819,0.286762,0,0,0,1,1,0,0
0.359751,0.324647,0,0,0,1,1,0,0
0.494175,0.628772,1,0,1,0,0,0,0
0.492978,0.329869,0,0,0,1,0,0,0
0.698578,0.697349,0,0,1,0,0,0,0
0.510422,0.659781,1,0,1,0,0,0,0
0.555683,0.53401,1,0,1,0,0,0,0
0.287196,0.451365,0,0,0,1,0,0,0
0.551947,0.680042,1,0,1,0,0,0,0
0.549299,0.659591,1,0,1,0,0,0,0
0.317223,0.338164,0,0,0,1,1,0,0
0.15572,0.35628,0,0,0,0,1,0,0
0.345774,0.330957,0,0,0,1,1,0,0
0.803413,0.723951,0,1,0,0,0,0,0
0.395382,0.188077,0,0,0,1,0,0,0
0.588019,0.603182,1,0,1,0,0,0,0
0.094663,0.299735,0,0,0,0,1,0,0
0.83673,0.828338,0,1,0,0,0,0,0
0.496001,0.609295,1,0,1,0,0,0,0
0.492403,0.617948,1,0,1,0,0,0,0
0.568688,0.67604,1,0,1,0,0,0,0
0.562059,0.622223,1,0,1,0,0,0,0
0.509522,0.675552,1,0,1,0,0,0,0
0.487531,0.615579,1,0,1,0,0,0,0
0.677499,0.790975,0,1,0,0,0,0,0
0.278544,0.360323,0,0,0,1,1,0,0
0.682142,0.615184,0,0,1,0,0,0,0
0.866634,0.864117,0,1,0,0,0,0,0
0.769301,0.739136,0,1,0,0,0,0,0
0.426238,0.671938,1,0,1,0,0,0,0
0.313199,0.179527,0,0,0,1,1,0,0
0.536135,0.56241,1,0,1,0,0,0,0
0.229635,0.199636,0,0,0,0,1,0,0
0.338373,0.370623,0,0,0,1,0,0,0
0.34652,0.25361,0,0,0,1,1,0,0
0.523057,0.613952,1,0,1,0,0,0,0
0.510639,0.744425,1,0,1,0,0,0,0
0.293094,0.347195,0,0,0,1,1,0,0
0.205039,0.259419,0,0,0,1,1,0,0
0.546487,0.58578,1,0,1,0,0,0,0
0.53941,0.608301,1,0,1,0,0,0,0
0.331629,0.316715,0,0,0,1,1,0,0
0.354109,0.176201,0,0,0,1,0,0,0
0.561984,0.524252,1,0,1,0,0,0,0
0.771317,0.744115,0,1,0,0,0,0,0
0.579003,0.696587,1,0,1,0,0,0,0
0.55392,0.53873,1,0,1,0,0,0,0
0.339183,0.227308,0,0,0,1,1,0,0
0.351419,0.179487,0,0,0,1,1,0,0
0.077747,0.282422,0,0,0,0,1,0,0
0.140625,0.26983,0,0,0,0,1,0,0
0.226078,0.32174,0,0,0,1,1,0,0
0.53007,0.579462,1,0,1,0,0,0,0
0.779349,0.804644,0,1,0,0,0,0,0
0.5011,0.688532,1,0,1,0,0,0,0
0.651778,0.698098,0,0,1,0,0,0,0
0.540425,0.707367,1,0,1,0,0,0,0
0.805607,0.813278,0,1,0,0,0,0,0
0.622757,0.546503,1,0,1,0,0,0,0
0.825706,0.90629,0,1,0,0,0,0,0
0.496905,0.639511,1,0,1,0,0,0,0
0.346197,0.321137,0,0,0,1,1,0,0
0.524753,0.669968,1,0,1,0,0,0,0
0.723721,0.877329,0,1,0,0,0,0,0
0.180476,0.256033,0,0,0,0,1,0,0
0.696372,0.886264,0,1,0,0,0,0,0
0.461173,0.512588,1,0,1,0,0,0,0
0.551331,0.657781,1,0,1,0,0,0,0
0.491663,0.6802,1,0,1,0,0,0,0
0.460968,0.572876,1,0,1,0,0,0,0
0.503681,0.557768,1,0,1,0,0,0,0
0.284517,0.344173,0,0,0,1,1,0,0
0.544263,0.655484,1,0,1,0,0,0,0
0.42131,0.28056,0,0,0,1,0,0,0
0.435476,0.366474,0,0,0,1,0,0,0
0.404017,0.576794,1,0,0,0,0,0,0
0.784802,0.820408,0,1,0,0,0,0,0
0.357238,0.326455,0,0,0,1,1,0,0
0.477518,0.550765,1,0,1,0,0,0,0
0.349025,0.327,0,0,0,1,1,0,0
0.951125,0.843824,0,1,0,0,0,0,0
0.618688,0.548313,1,0,1,0,0,0,0
0.838264,0.884834,0,1,0,0,0,0,0
0.394943,0.438978,0,0,0,1,0,0,0
0.204828,0.225976,0,0,0,0,1,0,0
0.251588,0.194522,0,0,0,1,1,0,0
0.347669,0.322083,0,0,0,1,1,0,0
0.221888,0.266666,0,0,0,1,1,0,0
0.426473,0.577267,1,0,1,0,0,0,0
0.348583,0.319031,0,0,0,1,1,0,0
0.516265,0.620842,1,0,1,0,0,0,0
0.313007,0.30827,0,0,0,1,1,0,0
0.4009,0.297442,0,0,0,1,0,0,0
0.620597,0.650698,1,0,1,0,0,0,0
0.756303,0.822604,0,1,0,0,0,0,0
0.469163,0.565549,1,0,1,0,0,0,0
0.22969,0.401015,0,0,0,1,1,0,0
0.549701,0.66527,1,0,1,0,0,0,0
0.816844,0.84047,0,1,0,0,0,0,0
0.248135,0.347592,0,0,0,1,1,0,0
0.147669,0.324691,0,0,0,0,1,0,0
0.399424,0.318058,0,0,0,1,0,0,0
0.274958,0.260253,0,0,0,1,1,0,0
0.4981,0.621015,1,0,1,0,0,0,0
0.604537,0.66106,1,0,1,0,0,0,0
0.372438,0.286654,0,0,0,1,1,0,0
0.463438,0.624717,1,0,1,0,0,0,0
0.218523,0.213369,0,0,0,0,1,0,0
0.494341,0.671281,1,0,1,0,0,0,0
0.184007,0.227931,0,0,0,0,1,0,0
0.553456,0.656826,1,0,1,0,0,0,0
0.796567,0.829463,0,1,0,0,0,0,0
0.769468,0.971441,0,1,0,0,0,0,0
0.799236,0.697245,0,1,0,0,0,0,0
0.200723,0.281145,0,0,0,1,1,0,0
0.488792,0.530817,1,0,1,0,0,0,0
0.347343,0.323261,0,0,0,1,1,0,0
0.842007,0.887602,0,1,0,0,0,0,0
0.503454,0.613079,1,0,1,0,0,0,0
0.884978,0.904747,0,1,0,0,0,0,0
0.115926,0.266266,0,0,0,0,1,0,0
0.651935,0.568761,0,0,1,0,0,0,0
0.701496,0.557479,0,0,1,0,0,0,0
0.293553,0.409692,0,0,0,1,0,0,0
0.447342,0.579873,1,0,1,0,0,0,0
0.574078,0.632183,1,0,1,0,0,0,0
0.803563,0.852069,0,1,0,0,0,0,0
0.175874,0.257013,0,0,0,0,1,0,0
0.518558,0.755787,1,0,1,0,0,0,0
0.446623,0.605727,1,0,1,0,0,0,0
0.332304,0.327729,0,0,0,1,1,0,0
0.340547,0.354769,0,0,0,1,1,0,0
0.401271,0.659499,1,0,0,0,0,0,0
0.445069,0.719867,1,0,1,0,0,0,0
0.751501,0.832688,0,1,0,0,0,0,0
0.801144,0.795108,0,1,0,0,0,0,0
0.581036,0.705431,1,0,1,0,0,0,0
0.849196,0.740866,0,1,0,0,0,0,0
0.323478,0.339086,0,0,0,1,1,0,0
0.596175,0.544141,1,0,1,0,0,0,0
0.737088,0.790503,0,1,0,0,0,0,0
0.506215,0.650925,1,0,1,0,0,0,0
0.605127,0.591379,1,0,1,0,0,0,0
0.45347,0.353976,0,0,0,1,0,0,0
0.224962,0.419099,0,0,0,1,1,0,0
0.799586,0.827576,0,1,0,0,0,0,0
0.79156,0.936959,0,1,0,0,0,0,0
0.214452,0.258718,0,0,0,1,1,0,0
0.372869,0.235743,0,0,0,1,0,0,0
0.17723,0.368211,0,0,0,0,1,0,0
0.732842,0.795254,0,1,0,0,0,0,0
0.602741,0.533147,1,0,1,0,0,0,0
0.460964,0.565776,1,0,1,0,0,0,0
0.382482,0.258775,0,0,0,1,0,0,0
0.354981,0.334159,0,0,0,1,1,0,0
0.495414,0.567726,1,0,1,0,0,0,0
0.26818,0.321591,0,0,0,1,1,0,0
0.300573,0.343554,0,0,0,1,1,0,0
0.211789,0.264257,0,0,0,1,1,0,0
0.242135,0.406679,0,0,0,1,1,0,0
0.475903,0.591779,1,0,1,0,0,0,0
0.278253,0.280217,0,0,0,1,1,0,0
0.59592,0.610344,1,0,1,0,0,0,0
0.613819,0.597589,1,0,1,0,0,0,0
0.547529,0.589491,1,0,1,0,0,0,0
0.499445,0.644686,1,0,1,0,0,0,0
0.455474,0.309814,0,0,0,1,0,0,0
0.38341,0.21649,0,0,0,1,0,0,0
0.284622,0.437352,0,0,0,1,0,0,0
0.425423,0.670122,1,0,1,0,0,0,0
0.472043,0.547308,1,0,1,0,0,0,0
0.427192,0.443976,0,0,0,1,0,0,0
0.331361,0.326396,0,0,0,1,1,0,0
0.22338,0.268362,0,0,0,1,1,0,0
0.304955,0.311938,0,0,0,1,1,0,0
0.426066,0.622765,1,0,1,0,0,0,0
0.784874,0.832195,0,1,0,0,0,0,0
0.281134,0.265193,0,0,0,1,1,0,0
0.207463,0.254829,0,0,0,1,1,0,0
0.503815,0.643457,1,0,1,0,0,0,0
0.328832,0.43982,0,0,0,1,0,0,0
0.39241,0.682111,1,0,0,0,0,0,0
0.803641,0.817687,0,1,0,0,0,0,0
0.824691,0.747839,0,1,0,0,0,0,0
0.304207,0.320461,0,0,0,1,1,0,0
0.51346,0.625123,1,0,1,0,0,0,0
0.639317,0.613192,1,0,1,0,0,0,0
0.630009,0.727557,0,0,1,0,0,0,0
0.565775,0.648255,1,0,1,0,0,0,0
0.639323,0.652995,1,0,1,0,0,0,0
0.359846,0.324946,0,0,0,1,1,0,0
0.484601,0.689513,1,0,1,0,0,0,0
0.212295,0.253836,0,0,0,1,1,0,0
0.717454,0.706139,0,1,0,0,0,0,0
0.253651,0.295859,0,0,0,1,1,0,0
0.92846,0.814891,0,1,0,0,0,0,0
0.646216,0.573535,1,0,1,0,0,0,0
0.363773,0.299605,0,0,0,1,1,0,0
0.283061,0.232355,0,0,0,1,1,0,0
0.508908,0.745338,1,0,1,0,0,0,0
0.54514,0.714607,1,0,1,0,0,0,0
0.629676,0.69353,1,0,1,0,0,0,0
0.378379,0.425991,0,0,0,1,0,0,0
0.540154,0.658977,1,0,1,0,0,0,0
0.533734,0.693027,1,0,1,0,0,0,0
0.680764,0.819402,0,1,0,0,0,0,0
0.208135,0.293215,0,0,0,1,1,0,0
0.559405,0.604001,1,0,1,0,0,0,0
0.206592,0.265078,0,0,0,1,1,0,0
0.523115,0.631707,1,0,1,0,0,0,0
0.573001,0.586822,1,0,1,0,0,0,0
0.302305,0.250262,0,0,0,1,1,0,0
0.500812,0.650795,1,0,1,0,0,0,0
0.59986,0.623706,1,0,1,0,0,0,0
0.48776,0.613489,1,0,1,0,0,0,0
0.519051,0.553871,1,0,1,0,0,0,0
0.496005,0.686834,1,0,1,0,0,0,0
0.157211,0.235977,0,0,0,0,1,0,0
0.477193,0.609936,1,0,1,0,0,0,0
0.291245,0.300389,0,0,0,1,1,0,0
0.236023,0.229584,0,0,0,1,1,0,0
0.397943,0.268862,0,0,0,1,0,0,0
0.934285,0.792775,0,1,0,0,0,0,0
0.313613,0.335123,0,0,0,1,1,0,0
0.557995,0.62092,1,0,1,0,0,0,0
0.34726,0.316641,0,0,0,1,1,0,0
0.133377,0.334857,0,0,0,0,1,0,0
0.432544,0.744928,1,0,0,0,0,0,0
0.483823,0.646882,1,0,1,0,0,0,0
0.217352,0.222879,0,0,0,0,1,0,0
0.131979,0.378697,0,0,0,0,1,0,0
0.739077,0.822141,0,1,0,0,0,0,0
0.215398,0.294438,0,0,0,1,1,0,0
0.208446,0.251581,0,0,0,1,1,0,0
0.276296,0.260075,0,0,0,1,1,0,0
0.226624,0.239579,0,0,0,1,1,0,0
0.543922,0.565003,1,0,1,0,0,0,0
0.454468,0.52011,1,0,1,0,0,0,0
0.574629,0.584402,1,0,1,0,0,0,0
0.383314,0.685066,1,0,0,0,0,0,0
0.551536,0.554921,1,0,1,0,0,0,0
